X,Y,Z
-6.685999809265136484e+00,1.613500009536743995e+00,1.347299954223632845e+01
3.123999895095824986e+00,1.353500019073487159e+00,1.293299958038330111e+01
-1.122099965667724675e+01,1.953500042915345070e+00,1.380799958038330111e+01
8.590000286102295046e-01,1.333500038146973488e+00,1.301300045776367220e+01
-6.931000171661376719e+00,-4.149999910592919866e-02,1.842799946594238136e+01
-1.951099961853027409e+01,-8.149999821185874294e-02,3.120800015258788918e+01
2.543999971389770298e+00,-4.076499809265134999e+00,3.587799832153320523e+01
-1.409999993294477338e-01,1.498500000000000387e+00,7.047999828338623374e+00
3.734000028610229283e+00,1.573500047683716208e+00,6.297999828338623374e+00
-1.331000028610229480e+00,1.503499995231628805e+00,6.898000209808349936e+00
-2.591000019073486538e+00,1.533499966621399313e+00,6.607999771118164389e+00
-3.966000019073486538e+00,1.598500023841858297e+00,6.052999942779541342e+00
2.319000066757201939e+00,1.508499990463257223e+00,6.712999790191650717e+00
1.079000057220458997e+00,1.498500000000000387e+00,6.967999904632568686e+00
5.258999885559082266e+00,1.883499990463257223e+00,6.938000171661377280e+00
-7.760000214576721067e-01,1.488500009536743551e+00,6.942999809265137046e+00
2.934000076293945103e+00,1.523499976158142477e+00,6.512999980926513999e+00
-1.971000014305114734e+00,1.503499995231628805e+00,6.717999904632568686e+00
-3.265999971389770717e+00,1.558499942779541403e+00,6.348000019073486655e+00
-4.735999999999999766e+00,1.633499990463257223e+00,5.572999923706055014e+00
4.340000166893005495e-01,1.498500000000000387e+00,7.078000038146972983e+00
-7.020999847412109141e+00,-2.211500038146971381e+00,1.851799961853027199e+01
1.001900011444091732e+01,-2.264999940395346911e-01,1.364799973297119173e+01
-1.755100053405761784e+01,-1.165000020861612223e-01,2.194799992370605324e+01
-1.909999982118606443e-01,1.338500033378601906e+00,1.330799958038330111e+01
1.134399992370605403e+01,2.193499933242799127e+00,1.928300091552734230e+01
-2.410999952316284389e+00,1.348500023841858741e+00,1.308300015258789095e+01
-1.050600045776367253e+01,2.083500038146973488e+00,1.672299954223632668e+01
-4.920999942779540781e+00,1.438500057220459816e+00,1.305300041961669955e+01
5.903999866485595938e+00,1.788499961853028397e+00,1.697299954223632668e+01
2.099000038146972447e+00,1.323500047683716652e+00,1.325300022888183626e+01
9.814000190734862628e+00,1.608500014305115577e+00,1.321300026702880892e+01
-1.336000023841857898e+00,1.328500042915345070e+00,1.307299992370605501e+01
-3.646000085830688686e+00,1.378499995231629249e+00,1.307800003814697298e+01
8.489000381469725909e+00,2.003500114440919244e+00,1.868799969482421730e+01
-6.681000171661376719e+00,1.578500042915345070e+00,1.354800030517578158e+01
3.208999933242797642e+00,1.343500028610230324e+00,1.315299984741210970e+01
-1.121599954223632878e+01,1.908499966621399757e+00,1.389299961853027376e+01
9.039999856948852663e-01,1.318500052452088234e+00,1.325800034332275423e+01
-6.886000095367431406e+00,-9.649999880790598172e-02,1.844300076293945168e+01
-1.935600083923339909e+01,-1.815000071525554592e-01,3.112800022888183449e+01
-8.336000381469727216e+00,-2.171500076293944481e+00,1.683799931335449074e+01
2.619000019073486119e+00,-4.176500190734861562e+00,3.585800167846679898e+01
-1.259999996647238607e-01,1.503499995231628805e+00,7.143000095367431967e+00
-1.331000028610229480e+00,1.503499995231628805e+00,6.993000000000000327e+00
3.809000076293945103e+00,1.573500047683716208e+00,6.382999866485596030e+00
-3.995999990463257046e+00,1.593500028610229879e+00,6.143000095367431967e+00
-2.605999885559082241e+00,1.533499966621399313e+00,6.703000038146972983e+00
1.104000033378601087e+00,1.493500004768371969e+00,7.038000076293945639e+00
2.363999904632568150e+00,1.508499990463257223e+00,6.793000190734863608e+00
5.274000228881836172e+00,1.853500019073486715e+00,6.918000190734863608e+00
-7.710000262260436887e-01,1.493500004768371969e+00,7.043000190734863608e+00
-1.976000009536743152e+00,1.503499995231628805e+00,6.802999942779541342e+00
2.974000038146972447e+00,1.513499985694885641e+00,6.563000171661377280e+00
-3.281000076293945522e+00,1.553499947547912985e+00,6.418000190734863608e+00
-4.781000076293945078e+00,1.633499990463257223e+00,5.672999828338623374e+00
4.490000023841858035e-01,1.493500004768371969e+00,7.152999847412109702e+00
1.683999957084655774e+00,1.488500009536743551e+00,6.942999809265137046e+00
-6.980999885559081797e+00,-2.266500104904173529e+00,1.853800007629394386e+01
9.958999694824218096e+00,-2.765000059604636462e-01,1.347299954223632845e+01
-2.416099923706054753e+01,-2.765000059604625915e-01,3.045800015258788918e+01
-1.610000007450580473e-01,1.328500042915345070e+00,1.358300015258789095e+01
-2.436000047683716030e+00,1.343500028610230324e+00,1.339299961853027376e+01
1.146399980926513607e+01,2.143499980926514947e+00,1.938800045776367043e+01
-9.355999885559082685e+00,1.803499947547913429e+00,1.497799965667724642e+01
-5.011000095367431406e+00,1.428499947547913429e+00,1.338800045776367220e+01
2.174000085830688267e+00,1.308499942779541847e+00,1.353299996185302767e+01
6.124000133514404531e+00,1.788499961853028397e+00,1.747800061035156105e+01
9.949000419616698565e+00,1.578500042915345070e+00,1.331799980926513705e+01
-1.336000023841857898e+00,1.313500057220459816e+00,1.335299965667724642e+01
-3.690999923706054897e+00,1.368500004768372413e+00,1.336299988555908236e+01
-6.600999771118163828e+00,1.523499976158142921e+00,1.347299954223632845e+01
8.668999732971190753e+00,1.973500023841858964e+00,1.896800038146972511e+01
3.349000038146972447e+00,1.348500023841858741e+00,1.358300015258789095e+01
-1.138100045776367253e+01,1.888499985694886085e+00,1.420300003814697298e+01
9.540000572204589968e-01,1.313500057220459816e+00,1.354300019073486361e+01
-6.846000133514404062e+00,-1.515000059604633409e-01,1.846299931335449074e+01
-1.914599984741211003e+01,-2.864999964237194274e-01,3.096299931335449074e+01
-8.321000038146973310e+00,-2.231500019073485497e+00,1.690800091552734230e+01
-1.110000000000000014e-01,1.498500000000000387e+00,7.232999771118164389e+00
3.903999866485595494e+00,1.583500038146973043e+00,6.512999980926513999e+00
-1.331000028610229480e+00,1.498500000000000387e+00,7.078000038146972983e+00
-2.620999990463257046e+00,1.528499971389770895e+00,6.797999828338623374e+00
-4.035999952316283945e+00,1.593500028610229879e+00,6.253000228881836264e+00
1.134000004768371594e+00,1.493500004768371969e+00,7.132999866485596030e+00
2.434000076293945103e+00,1.518499980926514059e+00,6.938000171661377280e+00
5.303999961853027578e+00,1.833500038146973043e+00,6.922999828338623374e+00
-7.659999713897704954e-01,1.488500009536743551e+00,7.143000095367431967e+00
3.033999980926513462e+00,1.513499985694885641e+00,6.648000209808349936e+00
-1.981000004768371570e+00,1.498500000000000387e+00,6.898000209808349936e+00
-3.311000047683716030e+00,1.553499947547912985e+00,6.532999961853027671e+00
-4.826000152587890391e+00,1.633499990463257223e+00,5.773000209808349936e+00
4.739999785423278933e-01,1.488500009536743551e+00,7.243000000000000327e+00
1.719000042915344251e+00,1.488500009536743551e+00,7.032999961853027671e+00
-6.955999790191650156e+00,-2.331499923706053412e+00,1.858799931335449074e+01
-2.400099938964843815e+01,-3.914999856948833679e-01,3.044300076293945168e+01
-1.360000003725290174e-01,1.318500052452088234e+00,1.391300007629394564e+01
-2.456000028610229702e+00,1.328500042915345070e+00,1.368299958038330111e+01
1.157400041961669857e+01,2.083500038146973932e+00,1.946299931335449074e+01
-5.100999771118163828e+00,1.423499952316285011e+00,1.372799965667724642e+01
-9.345999656677246747e+00,1.758499990463257667e+00,1.504300019073486361e+01
2.343999923706054478e+00,1.348500023841858741e+00,1.435299965667724642e+01
6.329000057220459219e+00,1.778499971389771561e+00,1.793799969482421730e+01
1.008899980926513607e+01,1.543499957084656593e+00,1.342800041961669955e+01
-1.341000019073486316e+00,1.308499942779541847e+00,1.370800015258789095e+01
-3.690999923706054897e+00,1.338500033378601906e+00,1.347799965667724642e+01
-7.190999923706054453e+00,1.623500000000000831e+00,1.479300019073486361e+01
-1.140099996185302800e+01,1.843500028610230324e+00,1.431799980926513705e+01
1.009000004768371594e+00,1.303499947547913429e+00,1.388300034332275423e+01
3.494000019073486119e+00,1.353500019073487159e+00,1.404800030517578158e+01
8.798999847412108721e+00,1.928499947547913651e+00,1.913299938964843605e+01
-6.815999923706054453e+00,-2.114999934434879381e-01,1.850300022888183449e+01
-1.893099969482421940e+01,-3.864999904632549499e-01,3.079299923706054543e+01
-8.291000305175781904e+00,-2.286500085830687645e+00,1.693300053405761574e+01
2.744000019073486119e+00,-4.351499904632566640e+00,3.561299893188476773e+01
-1.010000002235174194e-01,1.498500000000000387e+00,7.333000152587890952e+00
-1.331000028610229480e+00,1.493500004768371969e+00,7.157999961853027671e+00
3.994000019073486119e+00,1.588500033378601461e+00,6.628000228881836264e+00
-2.646000085830688686e+00,1.533499966621399313e+00,6.913000076293945639e+00
2.468999923706054478e+00,1.513499985694885641e+00,7.003000228881836264e+00
-4.081000028610229258e+00,1.598500023841858297e+00,6.362999885559082358e+00
1.163999976158142102e+00,1.488500009536743551e+00,7.223000019073486655e+00
7.218999923706054922e+00,2.433499942779541403e+00,9.312999694824219077e+00
-7.609999761581420774e-01,1.488500009536743551e+00,7.237999885559082358e+00
-1.990999995231628406e+00,1.498500000000000387e+00,6.993000000000000327e+00
-3.361000000000000210e+00,1.563500057220459372e+00,6.668000190734863608e+00
3.099000038146972447e+00,1.513499985694885641e+00,6.748000114440918296e+00
-4.875999866485595469e+00,1.633499990463257223e+00,5.878000228881836264e+00
4.940000190734863406e-01,1.488500009536743551e+00,7.322999923706055014e+00
1.764000000000000012e+00,1.488500009536743551e+00,7.152999847412109702e+00
-2.159999967217445249e-01,-4.326499809265134999e+00,3.529299923706054898e+01
1.004899984741210872e+01,-3.764999999999991687e-01,1.343799969482421908e+01
-2.482099908447265690e+01,-5.264999761581401483e-01,3.166300007629394386e+01
-2.446000038146972866e+00,1.298499952316285011e+00,1.378299996185302767e+01
-1.060000001117587104e-01,1.308499942779541847e+00,1.424300000000000033e+01
1.175899988555908138e+01,2.043500076293946588e+00,1.966799923706054543e+01
-9.305999694824219404e+00,1.703500042915345070e+00,1.507299992370605501e+01
-5.170999942779540781e+00,1.408499966621399757e+00,1.402299973297119173e+01
2.373999895095824986e+00,1.308499942779541847e+00,1.436299988555908236e+01
6.579000057220459219e+00,1.778499971389771561e+00,1.850799938964843605e+01
1.019900041961669857e+01,1.503499995231629249e+00,1.349800011444091830e+01
-1.341000019073486316e+00,1.298499952316285011e+00,1.404300019073486361e+01
-3.886000095367431850e+00,1.378499995231629249e+00,1.435299965667724642e+01
8.928999961853026690e+00,1.888499985694886307e+00,1.930800053405761574e+01
-6.761000095367431406e+00,1.488500009536743995e+00,1.398299977111816439e+01
-1.139599984741211003e+01,1.798499952316285011e+00,1.440799996185302767e+01
1.068999947547912610e+00,1.303499947547913429e+00,1.426300045776367220e+01
3.698999942779540806e+00,1.373500000000000831e+00,1.471300026702880892e+01
-1.885600083923339909e+01,-4.965000047683696960e-01,3.083300015258788918e+01
-8.281000076293945966e+00,-2.356500019073485497e+00,1.701300045776367043e+01
2.819000066757201939e+00,-4.461500038146970937e+00,3.560800167846679898e+01
-8.100000067055225517e-02,1.493500004768371969e+00,7.422999828338623374e+00
-1.331000028610229480e+00,1.488500009536743551e+00,7.253000228881836264e+00
3.983999790191650181e+00,1.558499942779541403e+00,6.578000038146972983e+00
-2.660999952316284389e+00,1.528499971389770895e+00,7.003000228881836264e+00
-4.130999980926513437e+00,1.598500023841858297e+00,6.482999771118164389e+00
1.193999947547912610e+00,1.488500009536743551e+00,7.322999923706055014e+00
2.523999990463256626e+00,1.513499985694885641e+00,7.107999771118164389e+00
-7.559999809265136594e-01,1.488500009536743551e+00,7.333000152587890952e+00
-2.000999985694885464e+00,1.493500004768371969e+00,7.083000152587890952e+00
3.164000095367431431e+00,1.513499985694885641e+00,6.842999904632568686e+00
7.289000095367431875e+00,2.408500085830688864e+00,9.352999656677246421e+00
-3.376000104904175014e+00,1.558499942779541403e+00,6.753000228881836264e+00
-4.926000057220458750e+00,1.633499990463257223e+00,5.987999885559082358e+00
5.189999952316284304e-01,1.483500014305115133e+00,7.418000190734863608e+00
1.808999957084655774e+00,1.493500004768371969e+00,7.268000095367431967e+00
1.006400019073486263e+01,-4.265000119209281237e-01,1.337800022888183626e+01
-2.403599923706054753e+01,-6.264999999999980584e-01,3.083300015258788918e+01
-8.100000067055225517e-02,1.303499947547913429e+00,1.460299965667724642e+01
1.193900019073486263e+01,1.998500000000001275e+00,1.987299916076660011e+01
-2.521000085830688686e+00,1.318500052452088234e+00,1.439299961853027376e+01
-9.275999961853027997e+00,1.648499976158142921e+00,1.511299988555908236e+01
-5.290999828338622812e+00,1.403499971389771339e+00,1.444299980926513705e+01
6.718999923706054922e+00,1.748500000000001053e+00,1.878300091552734230e+01
2.454000057220458775e+00,1.293499957084656593e+00,1.467300030517578158e+01
1.027900034332275325e+01,1.458500038146973488e+00,1.353800007629394564e+01
-3.835999904632568569e+00,1.328500042915345070e+00,1.427299973297119173e+01
-1.341000019073486316e+00,1.288499961853028175e+00,1.435299965667724642e+01
9.088999809265136065e+00,1.848500023841858964e+00,1.954800030517577980e+01
-1.138599961853027409e+01,1.743500004768372413e+00,1.448299977111816439e+01
1.119000019073486341e+00,1.288499961853028175e+00,1.455799958038330111e+01
3.779000104904174595e+00,1.348500023841858741e+00,1.491300007629394564e+01
-1.878100007629394597e+01,-5.965000286102275506e-01,3.087299916076660011e+01
-8.251000343322754560e+00,-2.411500085830687645e+00,1.703800007629394386e+01
-7.100000089406967307e-02,1.488500009536743551e+00,7.518000095367431967e+00
-1.336000023841857898e+00,1.488500009536743551e+00,7.357999771118164389e+00
4.209000171661377188e+00,1.608500014305115133e+00,6.907999961853027671e+00
-2.680999933242798061e+00,1.523499976158142477e+00,7.107999771118164389e+00
-4.150999961853027109e+00,1.588500033378601461e+00,6.558000057220459311e+00
2.569000066757201939e+00,1.508499990463257223e+00,7.188000171661377280e+00
1.224000038146972669e+00,1.488500009536743551e+00,7.413000076293945639e+00
7.363999904632568594e+00,2.393499980926514059e+00,9.413000076293945639e+00
-7.509999856948852415e-01,1.483500014305115133e+00,7.427999942779541342e+00
3.224000038146972447e+00,1.513499985694885641e+00,6.942999809265137046e+00
-2.005999980926513881e+00,1.488500009536743551e+00,7.168000190734863608e+00
-3.410999952316284389e+00,1.558499942779541403e+00,6.862999885559082358e+00
1.849000038146972669e+00,1.493500004768371969e+00,7.373000114440918296e+00
5.389999761581421023e-01,1.478500019073486715e+00,7.507999866485596030e+00
-4.991000114440917734e+00,1.633499990463257223e+00,6.103000133514404624e+00
-9.100000044703483726e-02,-4.556499828338621327e+00,3.551800152587890835e+01
1.004399973297119075e+01,-4.764999940395346911e-01,1.328299996185302767e+01
-2.476099961853027409e+01,-7.614999904632547834e-01,3.194300076293945168e+01
-5.600000029802322532e-02,1.293499957084656593e+00,1.493799969482421908e+01
-2.551000057220459194e+00,1.308499942779541847e+00,1.475800034332275423e+01
1.216399961853027278e+01,1.958500038146973932e+00,2.014299961853027199e+01
-9.256000457763672529e+00,1.598500023841858741e+00,1.516300007629394564e+01
6.823999942779541250e+00,1.713500033378602128e+00,1.897800061035156105e+01
-5.406000076293945078e+00,1.398499976158142921e+00,1.486299988555908236e+01
2.523999990463256626e+00,1.273499976158142921e+00,1.492300030517578158e+01
1.036400038146972591e+01,1.418499957084656593e+00,1.357800003814697298e+01
-1.346000014305114734e+00,1.283499966621399757e+00,1.475300022888183626e+01
-4.021000085830688242e+00,1.358500014305115577e+00,1.509799954223632845e+01
9.258999885559081378e+00,1.813500057220460038e+00,1.980299946594238136e+01
